_time,Servidor,vd,type,subtype,accion,devname,eventtime,level,logdesc,msg,reason,remip,tunneltype,user
Tue Aug 24 15:26:52 2021,FGT60E4Q16045266,root,event,vpn,ssl-login-fail,VOSA-BA,1629829609293141197,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,110.36.236.186,ssl-web,desenvolvimento
Tue Aug 24 15:26:30 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629829589355403364,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,101.34.122.110,ssl-web,desenvolvimento
Tue Aug 24 15:26:06 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629829537,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,200.148.163.123,ssl-web,desenvolvimento
Tue Aug 24 15:25:50 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629829520,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,41.230.25.187,ssl-web,desenvolvimento
Tue Aug 24 15:25:31 2021,FGT60E4Q16045068,root,event,vpn,ssl-login-fail,TJSM-BA,1629829528,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,14.226.224.65,ssl-web,desenvolvimento
Tue Aug 24 15:25:24 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629829518,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,95.69.240.139,ssl-web,desenvolvimento
Tue Aug 24 15:24:47 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629829485,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,58.8.136.127,ssl-web,desenvolvimento
Tue Aug 24 15:24:08 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629829440592037325,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,124.120.30.85,ssl-web,desenvolvimento
Tue Aug 24 15:23:15 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629829392668422593,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,122.225.127.86,ssl-web,desenvolvimento
Tue Aug 24 15:21:16 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629829248,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,182.151.25.150,ssl-web,sysadmin
Tue Aug 24 15:21:07 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629829265431374582,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,171.97.12.145,ssl-web,sysadmin
Tue Aug 24 15:20:30 2021,FGT60E4Q16045068,root,event,vpn,ssl-login-fail,TJSM-BA,1629829227,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,185.224.196.193,ssl-web,sysadmin
Tue Aug 24 15:17:29 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629829047,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,112.172.75.52,ssl-web,sysadmin
Tue Aug 24 15:17:19 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629829036,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,196.0.122.206,ssl-web,sysadmin
Tue Aug 24 15:17:17 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629829035,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,42.193.223.180,ssl-web,sysadmin
Tue Aug 24 15:17:11 2021,FG100E4Q17011781,root,event,vpn,ssl-login-fail,VSO-SF,1629829029885188571,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,124.121.1.36,ssl-web,sysadmin
Tue Aug 24 15:16:57 2021,FG100E4Q17011746,root,event,vpn,ssl-login-fail,TJSM-SF,1629828968,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,188.166.238.148,ssl-web,sysadmin
Tue Aug 24 15:16:51 2021,FGT60E4Q16045266,root,event,vpn,ssl-login-fail,VOSA-BA,1629829008737954352,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,58.8.119.15,ssl-web,sysadmin
Tue Aug 24 15:16:02 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629828932,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,171.97.91.67,ssl-web,sysadmin
Tue Aug 24 15:15:59 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629828957552345972,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,43.243.131.14,ssl-web,sysadmin
Tue Aug 24 15:15:34 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629828905,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,196.0.27.230,ssl-web,sysadmin
Tue Aug 24 15:14:53 2021,FGT60E4Q16045068,root,event,vpn,ssl-login-fail,TJSM-BA,1629828891,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,197.251.254.82,ssl-web,sysadmin
Tue Aug 24 15:14:13 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629828847,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,27.58.248.40,ssl-web,sysadmin
Tue Aug 24 15:14:05 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629828840018214418,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,222.86.171.75,ssl-web,sysadmin
Tue Aug 24 15:12:34 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629828752105602621,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,115.84.91.163,ssl-web,sysadmin
Tue Aug 24 15:10:59 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629828630,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,92.18.92.22,ssl-web,remote
Tue Aug 24 15:10:50 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629828646916346727,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,114.107.226.162,ssl-web,remote
Tue Aug 24 15:08:58 2021,FGT60E4Q16045068,root,event,vpn,ssl-login-fail,TJSM-BA,1629828534,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,115.238.90.218,ssl-web,remote
Tue Aug 24 15:06:24 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629828381,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,113.173.234.159,ssl-web,remote
Tue Aug 24 15:06:16 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629828371,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,43.129.246.148,ssl-web,remote
Tue Aug 24 15:06:10 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629828369,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,114.201.206.66,ssl-web,remote
Tue Aug 24 15:06:05 2021,FG100E4Q17011781,root,event,vpn,ssl-login-fail,VSO-SF,1629828363275181482,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,188.254.32.247,ssl-web,remote
Tue Aug 24 15:05:45 2021,FG100E4Q17011746,root,event,vpn,ssl-login-fail,TJSM-SF,1629828295,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,186.236.58.11,ssl-web,remote
Tue Aug 24 15:05:13 2021,FGT60E4Q16045266,root,event,vpn,ssl-login-fail,VOSA-BA,1629828310212182037,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,194.163.168.183,ssl-web,remote
Tue Aug 24 15:05:12 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629828311318084422,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,211.38.26.36,ssl-web,remote
Tue Aug 24 15:04:20 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629828231,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,39.152.38.66,ssl-web,remote
Tue Aug 24 15:04:19 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629828230,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,123.21.11.53,ssl-web,remote
Tue Aug 24 15:03:51 2021,FGT60E4Q16045068,root,event,vpn,ssl-login-fail,TJSM-BA,1629828229,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,171.100.86.167,ssl-web,remote
Tue Aug 24 15:03:04 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629828181,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,94.196.248.207,ssl-web,remote
Tue Aug 24 15:02:21 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629828136251213088,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,212.139.122.203,ssl-web,remote
Tue Aug 24 15:01:42 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629828100127661110,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,113.173.223.174,ssl-web,remote
Tue Aug 24 14:59:24 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629827935,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,171.97.248.244,ssl-web,terminalz
Tue Aug 24 14:59:20 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629827959827903094,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,116.111.83.168,ssl-web,terminalz
Tue Aug 24 14:58:29 2021,FGT60E4Q16045068,root,event,vpn,ssl-login-fail,TJSM-BA,1629827906,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,187.189.86.228,ssl-web,terminalz
Tue Aug 24 14:56:08 2021,FG100E4Q17011781,root,event,vpn,ssl-login-fail,VSO-SF,1629827765960427368,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,60.2.83.218,ssl-web,terminalz
Tue Aug 24 14:55:45 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629827742,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,164.40.185.40,ssl-web,terminalz
Tue Aug 24 14:55:23 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629827723,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,122.140.95.28,ssl-web,terminalz
Tue Aug 24 14:55:22 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629827719,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,81.233.175.18,ssl-web,terminalz
Tue Aug 24 14:55:00 2021,FG100E4Q17011746,root,event,vpn,ssl-login-fail,TJSM-SF,1629827649,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,124.122.66.119,ssl-web,terminalz
Tue Aug 24 14:54:31 2021,FGT60E4Q16045266,root,event,vpn,ssl-login-fail,VOSA-BA,1629827669648009767,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,182.76.242.74,ssl-web,terminalz
Tue Aug 24 14:54:06 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629827644398626014,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,188.29.56.8,ssl-web,terminalz
Tue Aug 24 14:54:03 2021,FGT60E4Q16045068,root,event,vpn,ssl-login-fail,TJSM-BA,1629827642,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,178.41.224.229,ssl-web,terminalz
Tue Aug 24 14:53:37 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629827588,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,171.249.42.169,ssl-web,terminalz
Tue Aug 24 14:53:00 2021,FGT60E4Q16045068,root,event,vpn,ssl-login-fail,TJSM-BA,1629827578,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,124.122.67.113,ssl-web,terminalz
Tue Aug 24 14:52:54 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629827545,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,124.122.102.227,ssl-web,terminalz
Tue Aug 24 14:52:13 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629827527,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,103.245.193.19,ssl-web,terminalz
Tue Aug 24 14:51:28 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629827487712396427,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,81.133.56.207,ssl-web,terminalz
Tue Aug 24 14:51:21 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629827479334173132,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,182.71.117.190,ssl-web,terminalz
Tue Aug 24 14:48:25 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629827276,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,61.178.52.113,ssl-web,alfredo
Tue Aug 24 14:48:12 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629827291350541595,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,94.133.160.188,ssl-web,alfredo
Tue Aug 24 14:46:55 2021,FGT60E4Q16045068,root,event,vpn,ssl-login-fail,TJSM-BA,1629827213,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,186.148.211.241,ssl-web,alfredo
Tue Aug 24 14:45:01 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629827098,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,110.185.106.184,ssl-web,alfredo
Tue Aug 24 14:44:23 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629827063,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,171.97.42.60,ssl-web,alfredo
Tue Aug 24 14:44:01 2021,FG100E4Q17011781,root,event,vpn,ssl-login-fail,VSO-SF,1629827040130201030,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,113.172.190.194,ssl-web,alfredo
Tue Aug 24 14:44:00 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629827038,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,186.179.100.229,ssl-web,alfredo
Tue Aug 24 14:43:51 2021,FG100E4Q17011746,root,event,vpn,ssl-login-fail,TJSM-SF,1629826980,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,178.173.145.237,ssl-web,alfredo
Tue Aug 24 14:43:09 2021,FGT60E4Q16045266,root,event,vpn,ssl-login-fail,VOSA-BA,1629826987101363980,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,113.173.151.140,ssl-web,alfredo
Tue Aug 24 14:42:47 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629826966688235531,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,60.190.85.30,ssl-web,alfredo
Tue Aug 24 14:42:14 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629826904,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,211.93.11.178,ssl-web,alfredo
Tue Aug 24 14:42:01 2021,FGT60E4Q16045068,root,event,vpn,ssl-login-fail,TJSM-BA,1629826920,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,197.237.174.178,ssl-web,alfredo
Tue Aug 24 14:41:38 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629826868,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,61.90.74.94,ssl-web,alfredo
Tue Aug 24 14:41:10 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629826866,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,14.186.179.253,ssl-web,alfredo
Tue Aug 24 14:40:18 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629826810855389399,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,140.249.194.30,ssl-web,alfredo
Tue Aug 24 14:39:56 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629826793796017622,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,60.173.215.2,ssl-web,alfredo
Tue Aug 24 14:37:32 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629826624,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,92.27.72.106,ssl-web,adminz
Tue Aug 24 14:37:23 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629826643061407216,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,82.127.135.212,ssl-web,adminz
Tue Aug 24 14:35:51 2021,FGT60E4Q16045068,root,event,vpn,ssl-login-fail,TJSM-BA,1629826549,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,200.222.104.74,ssl-web,adminz
Tue Aug 24 14:33:08 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629826388,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,116.193.134.194,ssl-web,adminz
Tue Aug 24 14:33:01 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629826380,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,171.97.115.91,ssl-web,adminz
Tue Aug 24 14:32:47 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629826362,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,119.76.135.87,ssl-web,adminz
Tue Aug 24 14:32:41 2021,FG100E4Q17011781,root,event,vpn,ssl-login-fail,VSO-SF,1629826357344491555,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,103.89.170.59,ssl-web,adminz
Tue Aug 24 14:32:12 2021,FG100E4Q17011746,root,event,vpn,ssl-login-fail,TJSM-SF,1629826281,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,110.39.191.178,ssl-web,adminz
Tue Aug 24 14:31:58 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629826290,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,218.6.160.15,ssl-web,adminz
Tue Aug 24 14:31:38 2021,FGT60E4Q16045266,root,event,vpn,ssl-login-fail,VOSA-BA,1629826297232039117,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,154.192.237.113,ssl-web,adminz
Tue Aug 24 14:31:11 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629826269148168072,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,60.223.239.151,ssl-web,adminz
Tue Aug 24 14:30:01 2021,FGT60E4Q16045068,root,event,vpn,ssl-login-fail,TJSM-BA,1629826199,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,78.130.87.99,ssl-web,adminz
Tue Aug 24 14:29:55 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629826165,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,47.196.75.40,ssl-web,adminz
Tue Aug 24 14:29:22 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629826158,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,183.196.35.252,ssl-web,adminz
Tue Aug 24 14:28:38 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629826112059027274,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,120.195.137.90,ssl-web,adminz
Tue Aug 24 14:27:46 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629826060471301714,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,14.187.202.171,ssl-web,adminz
Tue Aug 24 14:25:32 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629825930507885024,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,118.41.140.118,ssl-web,egi
Tue Aug 24 14:25:30 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629825901,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,5.2.74.111,ssl-web,egi
Tue Aug 24 14:25:26 2021,FGT60E4Q16045068,root,event,vpn,ssl-login-fail,TJSM-BA,1629825924,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,110.171.217.89,ssl-web,egi
Tue Aug 24 14:21:41 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629825700,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,81.68.141.96,ssl-web,egi
Tue Aug 24 14:21:29 2021,FG100E4Q17011781,root,event,vpn,ssl-login-fail,VSO-SF,1629825686640973071,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,218.78.5.138,ssl-web,egi
Tue Aug 24 14:21:28 2021,FGT60E4Q17013049,root,event,vpn,ssl-login-fail,HA-CPA_FGT60E,1629825686,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,115.84.99.101,ssl-web,egi
Tue Aug 24 14:21:23 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629825682,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,197.237.150.150,ssl-web,egi
